person_id,age,region,monthly_income,num_credit_lines,total_debt,debt_to_income_ratio,credit_utilization,late_payments_12m,account_open_date,default_probability,risk_segment,default_flag,ingestion_date
38546,34,GBA Norte,838.84,1,1837.21,2.1876,0.1467,3,2017-09-09,0.6458,Muy Alto,0,2026-08-25
38547,40,GBA Oeste,461.83,2,322.65,0.6971,0.2756,3,2020-02-08,0.3194,Medio,1,2026-08-25
38548,18,Mendoza,696.05,0,320.14,0.4593,0.4726,2,2011-09-24,0.2638,Medio,1,2026-08-25
38549,44,Cordoba,1295.98,2,1142.66,0.881,0.4797,1,2012-05-18,0.2658,Medio,1,2026-08-25
38550,29,Mendoza,787.12,2,136.1,0.1727,0.1938,1,2010-01-07,0.0981,Bajo,0,2026-08-25
38551,36,GBA Norte,955.72,5,131.3,0.1372,0.5913,0,2021-05-19,0.1274,Bajo,0,2026-08-25
38552,45,GBA Norte,647.7,2,59.46,0.0917,0.0644,0,2011-12-05,0.0529,Bajo,0,2026-08-25
38553,46,Cordoba,1149.13,2,105.89,0.0921,0.2931,0,2019-09-21,0.0725,Bajo,0,2026-08-25
38554,22,CABA,1166.95,2,1054.41,0.9028,0.6516,2,2020-01-21,0.4277,Alto,0,2026-08-25
38555,49,Tucuman,1942.0,0,799.53,0.4115,0.5162,1,2016-11-06,0.1724,Medio,0,2026-08-25
38556,39,Mendoza,850.52,2,325.11,0.3818,0.5661,3,2011-09-02,0.3458,Medio,0,2026-08-25
38557,55,GBA Oeste,939.01,2,358.62,0.3815,0.817,1,2016-06-18,0.2859,Medio,0,2026-08-25
38558,57,GBA Oeste,1392.92,2,483.17,0.3466,0.5551,1,2009-06-27,0.1831,Medio,0,2026-08-25
38559,59,GBA Sur,998.24,1,413.64,0.414,0.358,0,2019-02-22,0.1122,Bajo,0,2026-08-25
38560,22,GBA Norte,1250.51,6,924.29,0.7385,0.3414,1,2015-05-08,0.199,Medio,0,2026-08-25
38561,44,GBA Norte,1402.33,0,122.28,0.0871,0.4588,0,2016-04-09,0.0917,Bajo,0,2026-08-25
38562,21,GBA Sur,539.83,2,367.72,0.6799,0.1964,2,2011-12-24,0.2209,Medio,0,2026-08-25
38563,55,GBA Sur,663.46,3,15.88,0.0239,0.308,1,2021-09-08,0.1012,Bajo,1,2026-08-25
38564,57,GBA Oeste,829.91,2,260.48,0.3135,0.2873,0,2017-09-12,0.0928,Bajo,0,2026-08-25
38565,51,GBA Norte,512.78,0,17.77,0.0346,0.3317,0,2011-04-07,0.0792,Bajo,0,2026-08-25
38566,34,Tucuman,2343.67,3,653.49,0.2787,0.1608,1,2010-04-30,0.0832,Bajo,0,2026-08-25
38567,46,GBA Norte,588.4,2,274.82,0.4663,0.5843,0,2014-06-10,0.1781,Medio,0,2026-08-25
38568,33,GBA Norte,1664.83,1,1087.65,0.6529,0.4598,2,2009-09-09,0.2696,Medio,0,2026-08-25
38569,40,Cordoba,626.36,0,189.55,0.3021,0.5607,1,2015-05-19,0.1974,Medio,0,2026-08-25
38570,38,CABA,1624.67,2,2921.9,1.7974,0.5728,2,2012-08-15,0.6145,Muy Alto,0,2026-08-25
38571,18,Santa Fe,1629.0,3,240.37,0.1475,0.3776,0,2015-08-05,0.0847,Bajo,0,2026-08-25
38572,30,Tucuman,426.61,3,54.59,0.1277,0.34,1,2021-07-03,0.1244,Bajo,0,2026-08-25
38573,67,GBA Sur,1048.43,3,198.33,0.189,0.3449,1,2010-05-28,0.1186,Bajo,0,2026-08-25
38574,38,GBA Norte,2198.56,2,1390.86,0.6323,0.5583,0,2009-09-06,0.1642,Medio,0,2026-08-25
38575,41,Santa Fe,1040.42,1,185.22,0.1779,0.568,1,2019-12-01,0.1695,Medio,0,2026-08-25
38576,39,GBA Norte,1499.65,0,903.69,0.6022,0.248,2,2011-02-11,0.1954,Medio,0,2026-08-25
38577,35,GBA Norte,1094.93,2,243.88,0.2225,0.2623,2,2015-01-03,0.149,Bajo,0,2026-08-25
38578,40,Tucuman,1493.83,0,236.99,0.1585,0.2951,0,2015-09-15,0.0746,Bajo,0,2026-08-25
38579,35,GBA Oeste,1765.04,0,214.77,0.1216,0.0996,1,2020-07-07,0.0694,Bajo,0,2026-08-25
38580,18,GBA Norte,821.98,2,40.99,0.0498,0.6866,1,2020-10-04,0.1884,Medio,0,2026-08-25
38581,49,GBA Norte,1027.35,4,793.92,0.772,0.1357,0,2020-12-09,0.1121,Bajo,0,2026-08-25
38582,59,Santa Fe,934.84,1,703.9,0.7522,0.1998,3,2014-11-14,0.2845,Medio,0,2026-08-25
38583,26,Santa Fe,517.33,0,232.52,0.4486,0.3433,1,2010-01-04,0.1677,Medio,1,2026-08-25
38584,35,CABA,1348.59,1,221.52,0.1641,0.4061,0,2011-12-13,0.0923,Bajo,0,2026-08-25
38585,57,GBA Oeste,1094.51,2,543.32,0.496,0.0889,0,2020-09-16,0.0776,Bajo,0,2026-08-25
38586,30,Tucuman,1740.08,4,265.44,0.1525,0.2045,1,2014-07-07,0.0859,Bajo,0,2026-08-25
38587,44,Cordoba,2488.72,1,2189.24,0.8793,0.654,3,2013-09-11,0.4544,Alto,1,2026-08-25
38588,85,Santa Fe,957.02,3,87.46,0.0913,0.2374,0,2016-04-29,0.0653,Bajo,0,2026-08-25
38589,47,GBA Oeste,849.47,2,848.62,0.9978,0.5105,1,2014-05-28,0.3169,Medio,1,2026-08-25
38590,40,CABA,749.41,2,45.66,0.0609,0.2156,0,2015-09-24,0.0655,Bajo,0,2026-08-25
38591,50,CABA,1989.18,4,420.88,0.2115,0.5295,1,2017-09-21,0.1452,Bajo,0,2026-08-25
38592,49,Cordoba,577.45,1,93.98,0.1625,0.4618,3,2014-02-03,0.262,Medio,1,2026-08-25
38593,32,Santa Fe,1126.24,1,739.03,0.6556,0.259,3,2023-05-25,0.2842,Medio,1,2026-08-25
38594,19,Mendoza,432.92,3,161.17,0.3714,0.0213,2,2020-10-10,0.1305,Bajo,0,2026-08-25
38595,47,Santa Fe,1998.04,1,439.89,0.2201,0.3762,3,2016-06-05,0.2079,Medio,0,2026-08-25
38596,48,Tucuman,1417.59,3,246.96,0.1741,0.1937,0,2021-04-18,0.0641,Bajo,0,2026-08-25
38597,36,GBA Norte,729.29,2,80.63,0.1104,0.2265,0,2017-10-13,0.0707,Bajo,0,2026-08-25
38598,59,Cordoba,2381.96,2,562.58,0.2361,0.3932,2,2019-02-12,0.1533,Medio,1,2026-08-25
38599,57,CABA,760.71,2,506.63,0.6651,0.5378,2,2017-05-01,0.3249,Medio,0,2026-08-25
38600,49,CABA,1082.11,4,517.3,0.4776,0.5006,0,2012-07-14,0.1487,Bajo,0,2026-08-25
38601,36,CABA,371.57,2,8.56,0.023,0.097,0,2010-10-08,0.0546,Bajo,0,2026-08-25
38602,18,GBA Norte,1233.09,2,1027.7,0.8328,0.2387,2,2016-07-12,0.2465,Medio,0,2026-08-25
38603,37,GBA Sur,830.69,2,3074.61,3.6968,0.6267,6,2017-03-14,0.9848,Muy Alto,1,2026-08-25
38604,18,GBA Norte,805.86,2,251.26,0.3114,0.1991,1,2012-11-09,0.1143,Bajo,0,2026-08-25
38605,18,Cordoba,556.51,5,211.96,0.3802,0.5535,0,2016-06-27,0.1615,Medio,0,2026-08-25
38606,47,CABA,635.37,4,53.59,0.0842,0.3924,0,2012-02-06,0.0908,Bajo,0,2026-08-25
38607,54,Mendoza,829.61,1,261.79,0.3152,0.3413,0,2019-08-11,0.1018,Bajo,0,2026-08-25
38608,18,Mendoza,1716.55,2,452.69,0.2636,0.3285,1,2009-02-14,0.1188,Bajo,0,2026-08-25
38609,36,Tucuman,1177.78,2,52.53,0.0446,0.6604,0,2009-07-11,0.1262,Bajo,0,2026-08-25
38610,39,Tucuman,667.72,3,740.24,1.1069,0.5465,1,2013-04-29,0.3664,Alto,0,2026-08-25
38611,36,Tucuman,368.43,5,99.71,0.2699,0.4039,1,2009-08-10,0.1574,Medio,0,2026-08-25
38612,23,GBA Sur,2422.96,0,6733.03,2.7777,0.2163,4,2016-10-24,0.8173,Muy Alto,1,2026-08-25
38613,55,Mendoza,409.69,5,270.17,0.6579,0.1632,1,2014-05-07,0.1533,Medio,0,2026-08-25
38614,23,GBA Norte,1606.91,4,326.89,0.2033,0.5216,0,2009-10-18,0.1129,Bajo,0,2026-08-25
38615,18,GBA Oeste,1154.02,3,531.25,0.4599,0.2001,2,2014-03-13,0.1701,Medio,1,2026-08-25
38616,23,CABA,836.07,2,292.11,0.349,0.077,2,2022-05-11,0.1317,Bajo,0,2026-08-25
38617,45,Cordoba,784.33,5,97.21,0.1238,0.3707,1,2010-01-23,0.1225,Bajo,0,2026-08-25
38618,36,Mendoza,1393.64,3,81.32,0.0583,0.2475,2,2023-05-06,0.1197,Bajo,0,2026-08-25
38619,30,Cordoba,1605.39,3,1998.71,1.2442,0.4651,1,2014-03-03,0.3374,Medio,1,2026-08-25
38620,46,GBA Sur,1676.39,1,271.18,0.1617,0.2825,1,2015-12-09,0.0979,Bajo,1,2026-08-25
38621,43,Tucuman,1673.64,0,518.49,0.3096,0.361,0,2009-01-15,0.0942,Bajo,1,2026-08-25
38622,18,GBA Norte,423.55,2,107.47,0.2531,0.5018,1,2019-09-26,0.181,Medio,0,2026-08-25
38623,46,Tucuman,753.23,4,51.33,0.0681,0.5806,1,2010-11-18,0.1613,Medio,0,2026-08-25
38624,54,CABA,800.76,2,180.22,0.2248,0.4587,0,2016-06-08,0.1129,Bajo,0,2026-08-25
38625,38,GBA Sur,1007.89,2,609.58,0.6042,0.4421,0,2018-11-25,0.1559,Medio,0,2026-08-25
38626,37,CABA,1115.14,3,263.84,0.2364,0.4052,0,2022-08-10,0.102,Bajo,0,2026-08-25
38627,62,GBA Oeste,1716.05,2,518.78,0.3021,0.2162,1,2020-03-11,0.099,Bajo,1,2026-08-25
38628,31,GBA Sur,941.27,1,213.36,0.2264,0.0808,0,2023-03-22,0.0608,Bajo,0,2026-08-25
38629,38,Mendoza,1413.15,4,305.53,0.2161,0.4307,0,2019-07-02,0.1,Bajo,1,2026-08-25
38630,43,Cordoba,855.53,1,1104.15,1.2891,0.5587,0,2023-11-15,0.3301,Medio,0,2026-08-25
38631,40,Santa Fe,2611.28,4,1067.05,0.4085,0.7505,1,2023-11-11,0.2242,Medio,0,2026-08-25
38632,36,GBA Norte,728.12,1,882.88,1.2109,0.4014,1,2012-08-24,0.3317,Medio,1,2026-08-25
38633,41,GBA Norte,742.55,4,269.46,0.3624,0.3757,0,2016-07-14,0.1153,Bajo,0,2026-08-25
38634,58,CABA,1190.8,2,329.71,0.2766,0.2761,1,2014-03-19,0.1145,Bajo,1,2026-08-25
38635,49,GBA Norte,1734.06,1,555.87,0.3204,0.1667,1,2009-01-08,0.0939,Bajo,0,2026-08-25
38636,39,CABA,696.93,4,102.44,0.1468,0.4628,0,2015-05-12,0.1082,Bajo,0,2026-08-25
38637,29,GBA Oeste,823.08,1,307.52,0.3732,0.6009,0,2013-09-18,0.1652,Medio,1,2026-08-25
38638,31,GBA Oeste,805.2,1,707.44,0.8775,0.6327,1,2009-08-11,0.3413,Medio,1,2026-08-25
38639,51,GBA Oeste,671.57,4,332.36,0.4942,0.6971,0,2023-02-09,0.2119,Medio,0,2026-08-25
38640,20,GBA Norte,693.53,2,374.94,0.5399,0.2439,1,2010-06-17,0.1543,Medio,0,2026-08-25
38641,68,Cordoba,841.28,2,278.17,0.3303,0.0746,3,2023-08-25,0.1671,Medio,0,2026-08-25
38642,39,Santa Fe,1840.09,3,2586.72,1.405,0.2537,0,2018-05-16,0.2188,Medio,0,2026-08-25
38643,23,Cordoba,1000.59,2,300.15,0.2997,0.1563,0,2019-10-01,0.0743,Bajo,0,2026-08-25
38644,42,GBA Norte,798.2,2,278.3,0.3482,0.7816,1,2016-02-24,0.2725,Medio,0,2026-08-25
38645,30,GBA Norte,2348.38,2,676.97,0.2882,0.3261,0,2010-06-19,0.0803,Bajo,0,2026-08-25
38646,34,GBA Norte,2302.36,4,160.63,0.0697,0.4144,2,2013-04-06,0.1398,Bajo,0,2026-08-25
38647,21,CABA,2149.56,3,2250.16,1.0463,0.5058,2,2022-02-24,0.3677,Alto,0,2026-08-25
38648,37,Mendoza,798.14,6,259.14,0.3243,0.3251,0,2009-09-26,0.102,Bajo,0,2026-08-25
38649,18,Tucuman,1514.45,1,713.36,0.4707,0.3157,2,2020-04-18,0.1948,Medio,0,2026-08-25
38650,32,CABA,2694.66,3,1616.68,0.5997,0.2199,1,2017-09-28,0.1202,Bajo,1,2026-08-25
38651,30,GBA Sur,790.02,0,181.82,0.2299,0.1724,1,2018-02-11,0.1002,Bajo,0,2026-08-25
38652,33,Santa Fe,870.77,5,447.91,0.5138,0.0951,3,2012-06-23,0.208,Medio,0,2026-08-25
38653,30,GBA Norte,774.13,1,366.14,0.4724,0.1255,1,2009-11-17,0.1181,Bajo,0,2026-08-25
38654,40,GBA Sur,1095.15,1,164.54,0.1501,0.9248,1,2011-10-07,0.272,Medio,1,2026-08-25
38655,50,CABA,2375.84,4,2688.06,1.1309,0.5457,0,2018-02-20,0.2423,Medio,0,2026-08-25
38656,44,Tucuman,1036.99,3,94.48,0.091,0.6116,0,2012-07-12,0.1236,Bajo,0,2026-08-25
38657,55,GBA Norte,829.52,0,160.35,0.1931,0.2271,2,2015-11-10,0.1396,Bajo,0,2026-08-25
38658,34,GBA Oeste,923.39,2,1003.63,1.0857,0.4583,0,2009-07-16,0.2472,Medio,0,2026-08-25
38659,43,GBA Norte,1730.24,1,571.56,0.3301,0.1592,0,2009-09-20,0.0683,Bajo,0,2026-08-25
38660,44,GBA Norte,323.15,2,126.98,0.3917,0.3312,0,2015-03-07,0.1166,Bajo,0,2026-08-25
38661,53,GBA Oeste,1234.66,8,425.76,0.3446,0.3918,1,2017-11-24,0.1463,Bajo,0,2026-08-25
38662,31,GBA Oeste,857.5,0,506.9,0.5904,0.4975,0,2009-05-24,0.1716,Medio,0,2026-08-25
38663,49,Santa Fe,775.62,3,188.97,0.2433,0.5059,1,2019-07-10,0.1684,Medio,0,2026-08-25
38664,29,GBA Sur,418.47,0,373.99,0.8916,0.3108,1,2015-02-25,0.2384,Medio,0,2026-08-25
38665,33,CABA,1287.34,2,460.85,0.3577,0.8538,1,2009-10-18,0.2879,Medio,1,2026-08-25
38666,35,GBA Oeste,846.33,3,3213.47,3.7925,0.6123,5,2013-08-01,0.9802,Muy Alto,1,2026-08-25
38667,45,Cordoba,1240.8,4,123.17,0.0992,0.0207,2,2009-02-14,0.0875,Bajo,0,2026-08-25
38668,26,CABA,544.66,3,124.07,0.2274,0.329,0,2019-02-05,0.0975,Bajo,1,2026-08-25
38669,28,GBA Oeste,388.51,0,191.13,0.4907,0.2815,0,2023-05-19,0.1192,Bajo,0,2026-08-25
38670,32,Cordoba,545.12,3,25.9,0.0474,0.1005,2,2019-04-13,0.1052,Bajo,0,2026-08-25
38671,40,GBA Sur,893.69,3,87.75,0.0981,0.5726,0,2014-11-29,0.1197,Bajo,1,2026-08-25
38672,28,Santa Fe,403.48,2,236.29,0.5842,0.4431,1,2013-04-28,0.2213,Medio,0,2026-08-25
38673,43,GBA Norte,1068.72,2,1072.12,1.0022,0.067,3,2015-03-14,0.2911,Medio,0,2026-08-25
38674,35,CABA,2141.97,1,1935.76,0.9033,0.292,4,2011-04-09,0.402,Alto,1,2026-08-25
38675,47,Mendoza,375.07,4,162.49,0.4321,0.6631,1,2013-09-27,0.2603,Medio,0,2026-08-25
38676,40,GBA Norte,719.7,1,135.22,0.1876,0.3746,2,2021-01-31,0.1784,Medio,0,2026-08-25
38677,61,GBA Sur,998.21,4,146.93,0.147,0.2741,1,2022-10-10,0.1029,Bajo,0,2026-08-25
38678,41,GBA Oeste,909.97,1,103.05,0.1131,0.3715,1,2015-05-28,0.1198,Bajo,0,2026-08-25
38679,25,GBA Sur,1763.41,1,5052.4,2.8635,0.5466,3,2022-08-22,0.8737,Muy Alto,1,2026-08-25
38680,37,GBA Sur,803.89,2,104.15,0.1294,0.3321,0,2022-05-26,0.0849,Bajo,0,2026-08-25
38681,40,GBA Oeste,866.27,1,602.98,0.6953,0.5624,4,2023-04-25,0.5118,Alto,0,2026-08-25
38682,29,Mendoza,794.1,4,319.89,0.4023,0.3619,1,2019-06-14,0.1592,Medio,0,2026-08-25
38683,58,GBA Norte,1306.33,2,1232.81,0.943,0.7314,2,2011-12-15,0.4601,Alto,0,2026-08-25
38684,36,GBA Sur,2123.66,2,208.89,0.0983,0.6877,1,2016-05-30,0.1654,Medio,0,2026-08-25
38685,32,GBA Oeste,958.28,8,572.26,0.5965,0.1122,0,2014-07-28,0.093,Bajo,0,2026-08-25
38686,42,CABA,2034.28,0,599.65,0.2946,0.531,0,2019-10-15,0.1164,Bajo,0,2026-08-25
38687,29,Cordoba,988.92,5,238.23,0.2407,0.0938,0,2011-08-23,0.0627,Bajo,0,2026-08-25
38688,51,Cordoba,611.1,1,170.27,0.2782,0.2498,0,2020-05-06,0.0873,Bajo,0,2026-08-25
38689,49,GBA Norte,1696.63,3,800.19,0.4714,0.4961,1,2012-10-30,0.1821,Medio,0,2026-08-25
38690,41,GBA Oeste,983.25,1,443.46,0.4506,0.1872,1,2011-01-18,0.1228,Bajo,0,2026-08-25
38691,47,GBA Oeste,1958.54,4,334.98,0.171,0.4564,2,2015-07-24,0.1692,Medio,0,2026-08-25
38692,34,CABA,1425.24,2,728.22,0.5106,0.6226,1,2023-01-14,0.2359,Medio,0,2026-08-25
38693,21,CABA,1448.47,1,264.98,0.1828,0.2656,0,2019-01-20,0.0745,Bajo,0,2026-08-25
38694,36,GBA Norte,687.5,4,394.99,0.5737,0.7686,1,2010-12-01,0.3242,Medio,0,2026-08-25
38695,33,Tucuman,617.24,1,57.24,0.0926,0.6415,2,2019-07-08,0.2443,Medio,0,2026-08-25
38696,18,GBA Oeste,883.52,1,1717.29,1.9415,0.2369,2,2011-01-12,0.5378,Alto,1,2026-08-25
38697,27,Cordoba,493.28,2,250.14,0.5061,0.7107,2,2022-02-13,0.3717,Alto,1,2026-08-25
38698,25,CABA,552.82,2,243.59,0.4398,0.5576,2,2009-11-23,0.2931,Medio,0,2026-08-25
38699,27,CABA,655.09,1,1213.42,1.8495,0.4552,1,2021-09-01,0.5296,Alto,1,2026-08-25
38700,55,GBA Oeste,636.14,2,131.35,0.2062,0.5478,3,2013-03-14,0.2999,Medio,0,2026-08-25
38701,46,CABA,965.72,0,1191.39,1.2324,0.3956,0,2009-04-24,0.2529,Medio,0,2026-08-25
38702,51,Tucuman,1042.96,6,222.68,0.2133,0.2526,0,2011-01-21,0.0774,Bajo,0,2026-08-25
38703,46,Santa Fe,804.58,4,181.06,0.2248,0.0273,1,2021-10-07,0.0773,Bajo,0,2026-08-25
38704,52,Santa Fe,618.78,1,307.85,0.4967,0.3114,3,2022-05-06,0.2793,Medio,0,2026-08-25
38705,40,GBA Oeste,682.66,1,244.9,0.3582,0.2991,0,2010-02-23,0.1025,Bajo,0,2026-08-25
38706,58,Cordoba,1169.82,1,246.84,0.2108,0.1671,1,2020-01-19,0.0902,Bajo,0,2026-08-25
38707,25,GBA Oeste,824.01,0,637.43,0.7726,0.5231,1,2012-04-25,0.2754,Medio,0,2026-08-25
38708,39,CABA,1031.65,4,461.49,0.4469,0.2548,3,2021-08-23,0.2399,Medio,0,2026-08-25
38709,27,Cordoba,611.89,1,195.82,0.3195,0.3668,0,2014-01-16,0.1123,Bajo,1,2026-08-25
38710,54,Mendoza,1253.61,1,309.57,0.2467,0.3291,0,2013-01-31,0.088,Bajo,0,2026-08-25
38711,45,GBA Oeste,1438.42,1,1147.4,0.7971,0.2949,2,2011-09-26,0.2473,Medio,1,2026-08-25
38712,54,Santa Fe,612.35,0,154.28,0.2515,0.1733,0,2016-03-12,0.0747,Bajo,0,2026-08-25
38713,23,GBA Norte,736.39,2,382.05,0.5181,0.385,3,2016-05-24,0.3142,Medio,0,2026-08-25
38714,32,Santa Fe,449.32,1,83.91,0.1863,0.5633,2,2020-05-29,0.2422,Medio,0,2026-08-25
38715,18,GBA Sur,1358.42,5,225.38,0.1658,0.1874,2,2013-12-21,0.1232,Bajo,0,2026-08-25
38716,44,GBA Oeste,2842.76,4,3071.33,1.08,0.4117,2,2013-04-25,0.3097,Medio,0,2026-08-25
38717,34,GBA Norte,1478.74,3,112.44,0.076,0.3202,1,2021-12-01,0.0992,Bajo,0,2026-08-25
38718,49,Santa Fe,960.73,4,3052.7,3.1742,0.5914,2,2020-05-30,0.8912,Muy Alto,1,2026-08-25
38719,40,GBA Sur,1062.61,0,139.64,0.1313,0.327,1,2016-08-25,0.1114,Bajo,0,2026-08-25
38720,18,GBA Sur,1198.15,2,1302.36,1.0861,0.2805,0,2015-05-02,0.1887,Medio,0,2026-08-25
38721,20,CABA,486.79,3,247.72,0.5078,0.3271,1,2017-02-01,0.1743,Medio,0,2026-08-25
38722,40,Tucuman,1013.57,2,375.29,0.3699,0.2475,2,2022-11-04,0.168,Medio,0,2026-08-25
38723,45,CABA,997.84,2,683.25,0.684,0.4648,2,2018-12-25,0.2962,Medio,0,2026-08-25
38724,18,GBA Sur,804.81,5,434.6,0.5393,0.7393,1,2014-04-02,0.3048,Medio,0,2026-08-25
38725,38,GBA Norte,807.96,3,95.71,0.1183,0.6635,0,2021-11-04,0.1425,Bajo,0,2026-08-25
38726,27,Cordoba,976.98,0,111.08,0.1136,0.427,0,2009-02-17,0.0962,Bajo,0,2026-08-25
38727,26,GBA Norte,576.12,5,158.83,0.2752,0.4697,2,2016-05-22,0.2272,Medio,0,2026-08-25
38728,32,Cordoba,673.61,2,1016.27,1.5064,0.2057,2,2014-01-05,0.4096,Alto,0,2026-08-25
38729,41,Cordoba,1125.35,1,1150.37,1.0213,0.4019,1,2011-05-07,0.2743,Medio,0,2026-08-25
38730,31,GBA Oeste,932.6,1,732.0,0.7841,0.6803,0,2019-10-15,0.2604,Medio,0,2026-08-25
38731,18,CABA,906.78,3,221.51,0.244,0.4635,0,2021-10-06,0.118,Bajo,0,2026-08-25
38732,41,CABA,1553.98,2,746.73,0.4802,0.3983,0,2018-12-06,0.1204,Bajo,0,2026-08-25
38733,35,GBA Oeste,922.8,2,74.63,0.0808,0.1736,2,2010-03-17,0.1159,Bajo,0,2026-08-25
38734,28,GBA Sur,849.74,1,301.66,0.3546,0.3614,1,2012-08-07,0.1512,Medio,0,2026-08-25
38735,36,GBA Sur,1319.26,5,970.73,0.7353,0.5318,0,2015-03-21,0.1934,Medio,0,2026-08-25
38736,35,GBA Norte,2245.79,5,326.57,0.1454,0.4375,1,2013-07-26,0.1156,Bajo,0,2026-08-25
38737,40,GBA Norte,799.86,0,147.69,0.1844,0.2947,0,2012-11-12,0.0842,Bajo,0,2026-08-25
38738,37,GBA Norte,1205.95,2,1402.01,1.1616,0.7155,1,2014-06-15,0.4348,Alto,1,2026-08-25
38739,41,GBA Oeste,883.15,6,283.43,0.3206,0.2607,2,2013-02-18,0.1664,Medio,0,2026-08-25
38740,39,GBA Sur,644.59,2,1243.92,1.9268,0.145,4,2021-02-26,0.6648,Muy Alto,1,2026-08-25
38741,49,GBA Oeste,1013.64,3,1416.62,1.3962,0.4751,4,2019-09-20,0.6525,Muy Alto,1,2026-08-25
38742,59,GBA Sur,1384.93,5,463.46,0.3344,0.5391,0,2015-06-15,0.1314,Bajo,1,2026-08-25
38743,39,Tucuman,677.32,1,271.2,0.3998,0.2477,1,2021-04-15,0.1341,Bajo,0,2026-08-25
38744,32,CABA,1630.29,2,313.27,0.192,0.7129,2,2014-10-09,0.2607,Medio,0,2026-08-25
38745,22,CABA,756.45,2,243.82,0.3219,0.3131,0,2020-08-14,0.1018,Bajo,0,2026-08-25
38746,47,GBA Oeste,837.34,3,73.36,0.0875,0.5745,0,2011-02-28,0.119,Bajo,0,2026-08-25
38747,29,GBA Norte,1354.15,2,76.36,0.0564,0.453,0,2020-03-27,0.0899,Bajo,0,2026-08-25
38748,68,Santa Fe,1230.28,0,732.55,0.595,0.5911,1,2009-05-06,0.2416,Medio,0,2026-08-25
38749,73,GBA Sur,844.53,2,549.92,0.6504,0.621,3,2017-12-15,0.4313,Alto,1,2026-08-25
38750,37,GBA Sur,544.52,0,48.89,0.0896,0.7153,0,2009-10-18,0.1554,Medio,0,2026-08-25
38751,20,Mendoza,2130.66,2,1131.5,0.5308,0.2623,1,2012-05-26,0.1308,Bajo,0,2026-08-25
38752,47,GBA Oeste,1099.53,2,189.15,0.1719,0.7614,1,2009-04-07,0.2206,Medio,0,2026-08-25
38753,65,Tucuman,2486.19,2,516.29,0.2076,0.1278,1,2010-05-26,0.0698,Bajo,0,2026-08-25
38754,24,CABA,728.95,3,136.03,0.1864,0.5112,0,2022-08-23,0.1226,Bajo,1,2026-08-25
38755,62,GBA Sur,1240.28,1,462.36,0.3725,0.611,2,2010-04-17,0.2693,Medio,0,2026-08-25
38756,18,GBA Norte,486.61,2,185.76,0.381,0.1571,3,2020-01-14,0.2143,Medio,0,2026-08-25
38757,22,GBA Oeste,560.79,2,423.92,0.7546,0.355,0,2018-12-26,0.1684,Medio,0,2026-08-25
38758,43,CABA,826.43,2,127.17,0.1537,0.7005,0,2015-07-01,0.1549,Medio,1,2026-08-25
38759,52,Tucuman,2207.07,0,509.03,0.2305,0.1443,0,2015-01-01,0.0557,Bajo,0,2026-08-25
38760,39,GBA Oeste,1096.22,4,745.0,0.679,0.3532,1,2023-03-28,0.193,Medio,0,2026-08-25
38761,45,CABA,1660.52,1,557.23,0.3354,0.143,0,2017-05-28,0.0674,Bajo,0,2026-08-25
38762,53,GBA Norte,2624.62,3,179.05,0.0682,0.3401,0,2022-11-06,0.0618,Bajo,0,2026-08-25
38763,54,GBA Norte,1594.42,4,1045.23,0.6551,0.4212,0,2015-04-03,0.145,Bajo,0,2026-08-25
38764,32,CABA,1475.34,1,594.25,0.4025,0.274,0,2014-03-31,0.093,Bajo,0,2026-08-25
38765,29,Cordoba,1007.12,2,410.69,0.4074,0.7097,1,2018-05-16,0.2565,Medio,1,2026-08-25
38766,52,CABA,1995.65,2,1446.88,0.7247,0.1456,3,2016-08-28,0.2311,Medio,1,2026-08-25
38767,45,GBA Oeste,1189.45,1,1497.35,1.2578,0.1535,2,2023-11-29,0.305,Medio,1,2026-08-25
38768,47,GBA Sur,1708.67,2,128.02,0.0749,0.8821,1,2010-06-01,0.2239,Medio,0,2026-08-25
38769,32,CABA,823.53,0,112.67,0.1366,0.3205,1,2013-10-28,0.1152,Bajo,0,2026-08-25
38770,47,Santa Fe,1391.77,4,670.79,0.4816,0.4519,0,2012-04-10,0.1332,Bajo,0,2026-08-25
38771,26,GBA Norte,1148.72,2,209.64,0.1823,0.2516,1,2019-12-14,0.1039,Bajo,0,2026-08-25
38772,42,Mendoza,863.54,7,44.61,0.0516,0.3296,1,2012-11-08,0.1061,Bajo,0,2026-08-25
38773,41,CABA,538.04,2,314.86,0.5841,0.7615,1,2012-11-02,0.3277,Medio,0,2026-08-25
38774,41,Mendoza,1151.54,2,332.15,0.2882,0.3561,3,2012-02-17,0.2376,Medio,1,2026-08-25
38775,49,CABA,1255.02,2,211.28,0.1682,0.2199,0,2015-03-31,0.0681,Bajo,0,2026-08-25
38776,27,Mendoza,582.81,1,370.82,0.6352,0.0988,1,2020-05-05,0.1361,Bajo,0,2026-08-25
38777,48,GBA Norte,1091.02,5,294.93,0.2701,0.4705,0,2012-04-26,0.1163,Bajo,0,2026-08-25
38778,40,Mendoza,1134.52,4,733.0,0.6455,0.4125,1,2023-07-26,0.203,Medio,1,2026-08-25
38779,30,GBA Norte,1619.44,6,337.9,0.2085,0.5979,0,2019-10-11,0.127,Bajo,0,2026-08-25
